NE,31,001,Adams County,00835823,H1,A
NE,31,003,Antelope County,00835824,H1,A
NE,31,005,Arthur County,00835825,H1,A
NE,31,007,Banner County,00835826,H1,A
NE,31,009,Blaine County,00835827,H1,A
NE,31,011,Boone County,00835828,H1,A
NE,31,013,Box Butte County,00835991,H1,A
NE,31,015,Boyd County,00835829,H1,A
NE,31,017,Brown County,00835830,H1,A
NE,31,019,Buffalo County,00835831,H1,A
NE,31,021,Burt County,00835832,H1,A
NE,31,023,Butler County,00835833,H1,A
NE,31,025,Cass County,00835834,H1,A
NE,31,027,Cedar County,00835835,H1,A
NE,31,029,Chase County,00835836,H1,A
NE,31,031,Cherry County,00835837,H1,A
NE,31,033,Cheyenne County,00835838,H1,A
NE,31,035,Clay County,00835839,H1,A
NE,31,037,Colfax County,00835840,H1,A
NE,31,039,Cuming County,00835841,H1,A
NE,31,041,Custer County,00835842,H1,A
NE,31,043,Dakota County,00835843,H1,A
NE,31,045,Dawes County,00835844,H1,A
NE,31,047,Dawson County,00835845,H1,A
NE,31,049,Deuel County,00835846,H1,A
NE,31,051,Dixon County,00835847,H1,A
NE,31,053,Dodge County,00835848,H1,A
NE,31,055,Douglas County,00835849,H1,A
NE,31,057,Dundy County,00835850,H1,A
NE,31,059,Fillmore County,00835851,H1,A
NE,31,061,Franklin County,00835852,H1,A
NE,31,063,Frontier County,00835853,H1,A
NE,31,065,Furnas County,00835854,H1,A
NE,31,067,Gage County,00835855,H1,A
NE,31,069,Garden County,00835856,H1,A
NE,31,071,Garfield County,00835857,H1,A
NE,31,073,Gosper County,00835858,H1,A
NE,31,075,Grant County,00835859,H1,A
NE,31,077,Greeley County,00835860,H1,A
NE,31,079,Hall County,00835861,H1,A
NE,31,081,Hamilton County,00835862,H1,A
NE,31,083,Harlan County,00835863,H1,A
NE,31,085,Hayes County,00835864,H1,A
NE,31,087,Hitchcock County,00835865,H1,A
NE,31,089,Holt County,00835866,H1,A
NE,31,091,Hooker County,00835867,H1,A
NE,31,093,Howard County,00835868,H1,A
NE,31,095,Jefferson County,00835869,H1,A
NE,31,097,Johnson County,00835870,H1,A
NE,31,099,Kearney County,00835871,H1,A
NE,31,101,Keith County,00835872,H1,A
NE,31,103,Keya Paha County,00835873,H1,A
NE,31,105,Kimball County,00835874,H1,A
NE,31,107,Knox County,00835875,H1,A
NE,31,109,Lancaster County,00835876,H1,A
NE,31,111,Lincoln County,00835877,H1,A
NE,31,113,Logan County,00835878,H1,A
NE,31,115,Loup County,00835879,H1,A
NE,31,117,McPherson County,00835881,H1,A
NE,31,119,Madison County,00835880,H1,A
NE,31,121,Merrick County,00835882,H1,A
NE,31,123,Morrill County,00835883,H1,A
NE,31,125,Nance County,00835884,H1,A
NE,31,127,Nemaha County,00835885,H1,A
NE,31,129,Nuckolls County,00835886,H1,A
NE,31,131,Otoe County,00835887,H1,A
NE,31,133,Pawnee County,00835888,H1,A
NE,31,135,Perkins County,00835889,H1,A
NE,31,137,Phelps County,00835890,H1,A
NE,31,139,Pierce County,00835891,H1,A
NE,31,141,Platte County,00835892,H1,A
NE,31,143,Polk County,00835893,H1,A
NE,31,145,Red Willow County,00835894,H1,A
NE,31,147,Richardson County,00835895,H1,A
NE,31,149,Rock County,00835896,H1,A
NE,31,151,Saline County,00835897,H1,A
NE,31,153,Sarpy County,00835898,H1,A
NE,31,155,Saunders County,00835899,H1,A
NE,31,157,Scotts Bluff County,00835900,H1,A
NE,31,159,Seward County,00835901,H1,A
NE,31,161,Sheridan County,00835902,H1,A
NE,31,163,Sherman County,00835903,H1,A
NE,31,165,Sioux County,00835904,H1,A
NE,31,167,Stanton County,00835905,H1,A
NE,31,169,Thayer County,00835906,H1,A
NE,31,171,Thomas County,00835907,H1,A
NE,31,173,Thurston County,00835908,H1,A
NE,31,175,Valley County,00835909,H1,A
NE,31,177,Washington County,00835910,H1,A
NE,31,179,Wayne County,00835911,H1,A
NE,31,181,Webster County,00835912,H1,A
NE,31,183,Wheeler County,00835913,H1,A
NE,31,185,York County,00835914,H1,A
