MI,26,001,01622943,Alcona County,H1,A
MI,26,003,01622944,Alger County,H1,A
MI,26,005,01622945,Allegan County,H1,A
MI,26,007,01622946,Alpena County,H1,A
MI,26,009,01622947,Antrim County,H1,A
MI,26,011,01622948,Arenac County,H1,A
MI,26,013,01622949,Baraga County,H1,A
MI,26,015,01622950,Barry County,H1,A
MI,26,017,01622951,Bay County,H1,A
MI,26,019,01622952,Benzie County,H1,A
MI,26,021,01622953,Berrien County,H1,A
MI,26,023,01622954,Branch County,H1,A
MI,26,025,01622955,Calhoun County,H1,A
MI,26,027,01622956,Cass County,H1,A
MI,26,029,01622957,Charlevoix County,H1,A
MI,26,031,01622958,Cheboygan County,H1,A
MI,26,033,01622959,Chippewa County,H1,A
MI,26,035,01622960,Clare County,H1,A
MI,26,037,01622961,Clinton County,H1,A
MI,26,039,01622962,Crawford County,H1,A
MI,26,041,01622963,Delta County,H1,A
MI,26,043,01622964,Dickinson County,H1,A
MI,26,045,01622965,Eaton County,H1,A
MI,26,047,01622966,Emmet County,H1,A
MI,26,049,01622967,Genesee County,H1,A
MI,26,051,01622968,Gladwin County,H1,A
MI,26,053,01622969,Gogebic County,H1,A
MI,26,055,01622970,Grand Traverse County,H1,A
MI,26,057,01622971,Gratiot County,H1,A
MI,26,059,01622972,Hillsdale County,H1,A
MI,26,061,01622973,Houghton County,H1,A
MI,26,063,01622974,Huron County,H1,A
MI,26,065,01622975,Ingham County,H1,A
MI,26,067,01622976,Ionia County,H1,A
MI,26,069,01622977,Iosco County,H1,A
MI,26,071,01622978,Iron County,H1,A
MI,26,073,01622979,Isabella County,H1,A
MI,26,075,01622980,Jackson County,H1,A
MI,26,077,01622981,Kalamazoo County,H1,A
MI,26,079,01622982,Kalkaska County,H1,A
MI,26,081,01622983,Kent County,H1,A
MI,26,083,01622984,Keweenaw County,H1,A
MI,26,085,01622985,Lake County,H1,A
MI,26,087,01622986,Lapeer County,H1,A
MI,26,089,01622987,Leelanau County,H1,A
MI,26,091,01622988,Lenawee County,H1,A
MI,26,093,01622989,Livingston County,H1,A
MI,26,095,01622990,Luce County,H1,A
MI,26,097,01622991,Mackinac County,H1,A
MI,26,099,01622992,Macomb County,H1,A
MI,26,101,01622993,Manistee County,H1,A
MI,26,103,01622994,Marquette County,H1,A
MI,26,105,01622995,Mason County,H1,A
MI,26,107,01622996,Mecosta County,H1,A
MI,26,109,01622997,Menominee County,H1,A
MI,26,111,01622998,Midland County,H1,A
MI,26,113,01622999,Missaukee County,H1,A
MI,26,115,01623000,Monroe County,H1,A
MI,26,117,01623001,Montcalm County,H1,A
MI,26,119,01623002,Montmorency County,H1,A
MI,26,121,01623003,Muskegon County,H1,A
MI,26,123,01623004,Newaygo County,H1,A
MI,26,125,01623005,Oakland County,H1,A
MI,26,127,01623006,Oceana County,H1,A
MI,26,129,01623007,Ogemaw County,H1,A
MI,26,131,01623008,Ontonagon County,H1,A
MI,26,133,01623009,Osceola County,H1,A
MI,26,135,01623010,Oscoda County,H1,A
MI,26,137,01623011,Otsego County,H1,A
MI,26,139,01623012,Ottawa County,H1,A
MI,26,141,01623013,Presque Isle County,H1,A
MI,26,143,01623014,Roscommon County,H1,A
MI,26,145,01623015,Saginaw County,H1,A
MI,26,147,01625033,St. Clair County,H1,A
MI,26,149,01625034,St. Joseph County,H1,A
MI,26,151,01623016,Sanilac County,H1,A
MI,26,153,01623017,Schoolcraft County,H1,A
MI,26,155,01623018,Shiawassee County,H1,A
MI,26,157,01623019,Tuscola County,H1,A
MI,26,159,01623020,Van Buren County,H1,A
MI,26,161,01623021,Washtenaw County,H1,A
MI,26,163,01623022,Wayne County,H1,A
MI,26,165,01623023,Wexford County,H1,A
