FL,12,001,00308548,Alachua County,H1,A
FL,12,003,00306920,Baker County,H1,A
FL,12,005,00295738,Bay County,H1,A
FL,12,007,00303634,Bradford County,H1,A
FL,12,009,00295749,Brevard County,H1,A
FL,12,011,00295753,Broward County,H1,A
FL,12,013,00306919,Calhoun County,H1,A
FL,12,015,00295742,Charlotte County,H1,A
FL,12,017,00295752,Citrus County,H1,A
FL,12,019,00295726,Clay County,H1,A
FL,12,021,00295754,Collier County,H1,A
FL,12,023,00306909,Columbia County,H1,A
FL,12,027,00294452,DeSoto County,H1,A
FL,12,029,00295725,Dixie County,H1,A
FL,12,031,00293656,Duval County,H6,C
FL,12,033,00295737,Escambia County,H1,A
FL,12,035,00308547,Flagler County,H1,A
FL,12,037,00306911,Franklin County,H1,A
FL,12,039,00306918,Gadsden County,H1,A
FL,12,041,00303633,Gilchrist County,H1,A
FL,12,043,00295743,Glades County,H1,A
FL,12,045,00306917,Gulf County,H1,A
FL,12,047,00295736,Hamilton County,H1,A
FL,12,049,00295746,Hardee County,H1,A
FL,12,051,00307626,Hendry County,H1,A
FL,12,053,00295751,Hernando County,H1,A
FL,12,055,00295756,Highlands County,H1,A
FL,12,057,00295757,Hillsborough County,H1,A
FL,12,059,00295735,Holmes County,H1,A
FL,12,061,00307624,Indian River County,H1,A
FL,12,063,00295734,Jackson County,H1,A
FL,12,065,00295733,Jefferson County,H1,A
FL,12,067,00295732,Lafayette County,H1,A
FL,12,069,00308551,Lake County,H1,A
FL,12,071,00295758,Lee County,H1,A
FL,12,073,00306916,Leon County,H1,A
FL,12,075,00295724,Levy County,H1,A
FL,12,077,00308549,Liberty County,H1,A
FL,12,079,00295731,Madison County,H1,A
FL,12,081,00295744,Manatee County,H1,A
FL,12,083,00306922,Marion County,H1,A
FL,12,085,00308550,Martin County,H1,A
FL,12,086,00295755,Miami-Dade County,H1,A
FL,12,087,00295759,Monroe County,H1,A
FL,12,089,00295730,Nassau County,H1,A
FL,12,091,00306915,Okaloosa County,H1,A
FL,12,093,00295760,Okeechobee County,H1,A
FL,12,095,00295750,Orange County,H1,A
FL,12,097,00295748,Osceola County,H1,A
FL,12,099,00295761,Palm Beach County,H1,A
FL,12,101,00295739,Pasco County,H1,A
FL,12,103,00295745,Pinellas County,H1,A
FL,12,105,00295747,Polk County,H1,A
FL,12,107,00306910,Putnam County,H1,A
FL,12,109,00308371,St. Johns County,H1,A
FL,12,111,00308372,St. Lucie County,H1,A
FL,12,113,00306914,Santa Rosa County,H1,A
FL,12,115,00295741,Sarasota County,H1,A
FL,12,117,00303665,Seminole County,H1,A
FL,12,119,00295740,Sumter County,H1,A
FL,12,121,00295729,Suwannee County,H1,A
FL,12,123,00295728,Taylor County,H1,A
FL,12,125,00306913,Union County,H1,A
FL,12,127,00306921,Volusia County,H1,A
FL,12,129,00306912,Wakulla County,H1,A
FL,12,131,00295727,Walton County,H1,A
FL,12,133,00295762,Washington County,H1,A
