TX,48,001,01383786,Anderson County,H1,A
TX,48,003,01383787,Andrews County,H1,A
TX,48,005,01383788,Angelina County,H1,A
TX,48,007,01383789,Aransas County,H1,A
TX,48,009,01383790,Archer County,H1,A
TX,48,011,01383791,Armstrong County,H1,A
TX,48,013,01383792,Atascosa County,H1,A
TX,48,015,01383793,Austin County,H1,A
TX,48,017,01383794,Bailey County,H1,A
TX,48,019,01383795,Bandera County,H1,A
TX,48,021,01383796,Bastrop County,H1,A
TX,48,023,01383797,Baylor County,H1,A
TX,48,025,01383798,Bee County,H1,A
TX,48,027,01383799,Bell County,H1,A
TX,48,029,01383800,Bexar County,H1,A
TX,48,031,01383801,Blanco County,H1,A
TX,48,033,01383802,Borden County,H1,A
TX,48,035,01383803,Bosque County,H1,A
TX,48,037,01383804,Bowie County,H1,A
TX,48,039,01383805,Brazoria County,H1,A
TX,48,041,01383806,Brazos County,H1,A
TX,48,043,01383807,Brewster County,H1,A
TX,48,045,01383808,Briscoe County,H1,A
TX,48,047,01383809,Brooks County,H1,A
TX,48,049,01383810,Brown County,H1,A
TX,48,051,01383811,Burleson County,H1,A
TX,48,053,01383812,Burnet County,H1,A
TX,48,055,01383813,Caldwell County,H1,A
TX,48,057,01383814,Calhoun County,H1,A
TX,48,059,01383815,Callahan County,H1,A
TX,48,061,01383816,Cameron County,H1,A
TX,48,063,01383817,Camp County,H1,A
TX,48,065,01383818,Carson County,H1,A
TX,48,067,01383819,Cass County,H1,A
TX,48,069,01383820,Castro County,H1,A
TX,48,071,01383821,Chambers County,H1,A
TX,48,073,01383822,Cherokee County,H1,A
TX,48,075,01383823,Childress County,H1,A
TX,48,077,01383824,Clay County,H1,A
TX,48,079,01383825,Cochran County,H1,A
TX,48,081,01383826,Coke County,H1,A
TX,48,083,01383827,Coleman County,H1,A
TX,48,085,01383828,Collin County,H1,A
TX,48,087,01383829,Collingsworth County,H1,A
TX,48,089,01383830,Colorado County,H1,A
TX,48,091,01383831,Comal County,H1,A
TX,48,093,01383832,Comanche County,H1,A
TX,48,095,01383833,Concho County,H1,A
TX,48,097,01383834,Cooke County,H1,A
TX,48,099,01383835,Coryell County,H1,A
TX,48,101,01383836,Cottle County,H1,A
TX,48,103,01383837,Crane County,H1,A
TX,48,105,01383838,Crockett County,H1,A
TX,48,107,01383839,Crosby County,H1,A
TX,48,109,01383840,Culberson County,H1,A
TX,48,111,01383841,Dallam County,H1,A
TX,48,113,01383842,Dallas County,H1,A
TX,48,115,01383843,Dawson County,H1,A
TX,48,117,01383845,Deaf Smith County,H1,A
TX,48,119,01383846,Delta County,H1,A
TX,48,121,01383847,Denton County,H1,A
TX,48,123,01383844,DeWitt County,H1,A
TX,48,125,01383848,Dickens County,H1,A
TX,48,127,01383849,Dimmit County,H1,A
TX,48,129,01383850,Donley County,H1,A
TX,48,131,01383851,Duval County,H1,A
TX,48,133,01383852,Eastland County,H1,A
TX,48,135,01383853,Ector County,H1,A
TX,48,137,01383854,Edwards County,H1,A
TX,48,139,01383856,Ellis County,H1,A
TX,48,141,01383855,El Paso County,H1,A
TX,48,143,01383857,Erath County,H1,A
TX,48,145,01383858,Falls County,H1,A
TX,48,147,01383859,Fannin County,H1,A
TX,48,149,01383860,Fayette County,H1,A
TX,48,151,01383861,Fisher County,H1,A
TX,48,153,01383862,Floyd County,H1,A
TX,48,155,01383863,Foard County,H1,A
TX,48,157,01383864,Fort Bend County,H1,A
TX,48,159,01383865,Franklin County,H1,A
TX,48,161,01383866,Freestone County,H1,A
TX,48,163,01383867,Frio County,H1,A
TX,48,165,01383868,Gaines County,H1,A
TX,48,167,01383869,Galveston County,H1,A
TX,48,169,01383870,Garza County,H1,A
TX,48,171,01383871,Gillespie County,H1,A
TX,48,173,01383872,Glasscock County,H1,A
